drugbank_id	mesh_id
DB11689	D009456
DB11689	D018318
DB11689	C565820
DB11691	D003248
DB11699	D009325
DB11703	D020522
DB11703	D009080
DB11703	D015451
DB11703	D015451
DB11712	D003550
DB11712	D003550
DB11714	D002289
DB11714	D002289
DB11730	D002277
DB11732	D008881
DB11732	D004827
DB11735	D003248
DB11735	D006501
DB11735	D006501
DB11735	D010051
DB11735	C537923
DB11737	D002289
DB11753	D005334
DB11753	D004403
DB11753	D003681
DB11753	D018805
DB11757	D010300
DB11761	D043183
DB11761	D054559
DB11761	D007676
DB11767	D001172
DB11776	D015535
DB11776	D003873
DB11791	D002289
DB11799	D015658
DB11799	D007239
DB11817	D001172
DB11823	D061218
DB11827	D003924
DB11827	D003924
DB11827	D009081
DB11827	D003924
DB11827	D007333
DB11827	D001361
DB11827	D009765
DB11837	D047748
DB11842	D012772
DB11855	D029424
DB11855	D029424
DB11855	D029424
DB11859	D019052
DB11859	C564818
DB11866	D010024
DB11866	D057068
DB11901	D064129
DB11915	D009069,D000071057
DB11921	D020388
DB11921	D020388
DB11936	D006938
DB11942	D009101
DB11943	D013207
DB11945	D015266
DB11951	D007319
DB11952	D015451
DB11952	D015451
DB11952	D015451
DB11952	D015451
DB11952	D007938
DB11952	D007945
DB11952	D007945
DB11952	D008224
DB11952	D016393
DB11963	D002289
DB11963	D008175
DB11963	D002277
DB11978	D015470
DB11978	D002277
DB11979	D004715
DB11986	D002289
DB11988	D009103
DB11989	D014355
DB11994	D015207
DB11995	D013921
DB12010	D016553
DB12015	D002277
DB12020	D007239
DB12023	D001249
DB12035	D000152
DB12070	D003586
DB12095	D008303
DB12107	D014552
DB12107	D011704
DB12129	D000544
DB12129	D013494
DB12129	D000544
DB12129	D003704
DB12130	D002289
DB12130	D009362
DB12140	D061221
DB12140	D007249
DB12140	D010146
DB12140	D001168
DB12140	D001172
DB12140	D003327
DB12141	D015470
DB12141	D002277
DB12159	D003876
DB12159	D001249
DB12159	D001249
DB12159	D001986
DB12159	D013224
DB12159	D009298
DB12161	D002819
DB12161	D000755
DB12243	D020521
DB12243	D000690
DB12245	D005211
DB12249	D002056
DB12249	D010003
DB12249	C565627,D003967
DB12249	D002277
DB12267	D002289
DB12267	D002277
DB12267	D002289
DB12278	D014549
DB12278	D053201
DB12278	D053201
DB12278	D001750
DB12278	D013119
DB12281	D000740
DB12281	D017086
DB12301	D015658
DB12323	D002277
DB12323	D015464
DB12323	D015464
DB12328	D014860
DB12328	D014860
DB12328	D016773
DB12328	D006562
DB12328	D002277
DB12329	D059413
DB12332	D010051
DB12364	D054556
DB12364	D054556
DB12366	D016538
DB12366	D016538
DB12366	D016538
DB12371	D009103
DB12371	D009103
DB12371	D004194
DB12377	D014552
DB12377	D011704
DB12442	D015470
DB12455	D013207
DB12457	D008881
DB12457	D004827
DB12466	D007251
DB12466	D019142
DB12483	D008224
DB12498	D009182
DB12498	D009182
DB12498	D012751
DB12498	D012859
DB12500	D055728
DB12530	D009471
DB12532	D005756
DB12532	D010437
DB12532	D006356
DB12532	D004935,D004941
DB12532	D006551
DB12532	D000856,D000855
DB12589	D008223
DB12589	D008228
DB12589	D009101
DB12612	D009103
DB12612	D004194
DB12615	D014552
DB12615	D011704
DB12668	D009103
DB12674	D055752
DB12688	D007943
DB12688	D007943
DB12688	D002277
DB12688	D013163
DB12688	D006529
DB12698	D000163
DB12742	D002277
DB12783	D010300
DB12783	D020734
DB12783	D012148
DB12783	D017086
DB12808	D000152
DB12825	D018410
DB12834	D016585
DB12836	D001168
DB12836	D010146
DB12836	D010003
DB12839	D010661
DB12839	D010661
DB12865	D006961
DB12865	D007676
DB12865	D007676
DB12872	D014842
DB12872	D030342
DB12872	D003677
DB12872	D001606
DB12872	D030342
DB12893	D064726
DB12893	D009362
DB12911	D010146
DB12911	D012216
DB12911	D001168
DB12911	D017116
DB12911	D010146
DB12911	D013180
DB12911	D001265
DB12911	D017116
DB12924	D007169
DB12941	C537243
DB12965	D000152
DB12965	D003731
DB12978	C563236
DB13025	D009422
DB13025	D020820
DB13025	D011618
DB13092	D013280
DB13125	D013921
DB13133	D014842
DB13133	D030342
DB13133	D003677
DB13133	D001606
DB13133	D030342
DB13139	D029424
DB13139	D029424
DB13139	D029424
DB13139	D001249
DB13142	D010024
DB13142	D010018
DB13142	D012279
DB13142	D007011
DB13142	D013746
DB13144	D009503
DB13144	C537592
DB13144	C537592
DB13145	D002289
DB13145	D055752
DB13145	D006258
DB13146	D011471
DB13148	D005171
DB13150	D002836
DB13150	C536392
DB13150	D005168
DB13150	D013915
DB13150	D006470
DB13150	D002543
DB13151	D002836
DB13152	D002836
DB13152	D002836
DB13156	D007239
DB13158	D011537
DB13158	D004890
DB13158	D004485
DB13158	D003872
DB13158	D015352
DB13158	D012859
DB13161	D009134
DB13161	D009134
DB13163	D011014
DB13163	D001987
DB13163	D029424
DB13164	D002289
DB13165	D005901
DB13165	D009798
DB13165	D003930
DB13167	D003095
DB13167	D001172
DB13167	D013167
DB13167	D010146
DB13167	D001168
DB13173	D009472
DB13173	D004194
DB13173	D009472
DB13173	D019636
DB13173	D012640
DB13173	D001259
DB13173	D001766
DB13178	D011085
DB13178	D024821
DB13178	D001523
DB13178	D001008
DB13178	D002277
DB13179	D001424
DB13191	D002561
DB13191	D002318
DB13192	D006467
DB13192	D006467
DB13192	D006474
DB13192	D001778
DB13192	D001361
DB13198	D010188
DB13198	D005767
DB13200	D009503
DB13200	D064147
DB13200	D007951
DB13200	D009190
DB13235	D013281
DB13235	D015352
DB13249	D000152
DB13257	D018798
DB13268	D013587
DB13268	D004749
DB13268	D015001
DB13268	D014352
DB13268	D008288
DB13268	D014627
DB13268	D004404
DB13268	D011349
DB13268	D011528
DB13268	D010272
DB13269	D010612
DB13269	D010612
DB13293	D014839
DB13293	D011041
DB13293	D001068
DB13306	D012874
DB13345	D020521
DB13346	D012871
DB13346	D003876
DB13346	D012871
DB13421	D003316
DB13421	D006561
DB13421	D001766
DB13421	D020803
DB13456	D018461
DB13501	D002386
DB13501	D010146
DB13501	D007249
DB13501	D003872
DB13501	D004485
DB13501	D011537
DB13501	D002056
DB13501	D004890
DB13518	D057045
DB13518	D004942
DB13518	D006551
DB13518	D006356
DB13518	D006356
DB13518	D018589
DB13583	D009128
DB13583	D010300
DB13583	D009103
DB13595	D014456
DB13595	D006356
DB13595	D013272
DB13609	D012141
DB13609	D005536
DB13609	D019142
DB13609	C000657245
DB13609	D045169
DB13620	D007008
DB13620	D001145
DB13620	D011191
DB13720	D010437
DB13720	D005756
DB13720	D006945
DB13729	D050500
DB13729	D055370
DB13746	D012532
DB13749	D008275
DB13749	D000437
DB13749	C565627,D003967
DB13749	D014839
DB13751	D011293
DB13751	D014777
DB13751	D010437
DB13751	D013272
DB13761	D007787
DB13761	C565627,D003967
DB13783	D010146
DB13783	D001168
DB13783	D010003
DB13783	D017116
DB13783	D010146
DB13783	D001172
DB13783	D013167
DB13783	D012213
DB13783	D007249
DB13848	D020734
DB13848	D011666
DB13853	D014987
DB13853	D002764
DB13853	D002769
DB13853	D006505
DB13853	D002277
DB13867	D001249
DB13867	D012871
DB13867	D012220
DB13872	D007319
DB13873	D015228
DB13873	D006937
DB13873	D050171
DB13874	D015470
DB13874	D015470
DB13878	D006526
DB13879	D006526
DB13881	D054198
DB13882	D010146
DB13882	D059390
DB13884	D002836
DB13884	D006467
DB13884	D007593
DB13884	D014947
DB13886	D003586
DB13891	D012909
DB13892	D012909
DB13893	D012909
DB13894	D012909
DB13896	D008545
DB13896	D004194
DB13905	D012909
DB13906	D012871
DB13906	D004485
DB13906	D003872
DB13906	D002056
DB13906	D013471
DB13908	D010612
DB13908	D007239
DB13909	D016481
DB13915	D016393
DB13915	D008224
DB13923	D006467
DB13924	D006562
DB13924	D006562
DB13925	D018358
DB13926	D003117
DB13926	D003320
DB13928	D003924
DB13928	D010195
DB13928	D003922
DB13928	D016883
DB13931	D005902
DB13931	D009798
DB13932	D058499
DB13932	D057130
DB13932	D012162
DB13932	D001766
DB13933	D002836
DB13941	D008288
DB13943	D007006
DB13943	D005058
DB13943	D003456
DB13943	D009920
DB13943	D007713
DB13943	C565870
DB13943	D014947
DB13943	D014947
DB13943	D011832
DB13944	D003677
DB13944	D013226
DB13944	D005058
DB13944	D003456
DB13944	D009920
DB13944	D007713
DB13944	C565870
DB13944	D014947
DB13944	D014947
DB13944	D009362
DB13944	D001943
DB13944	D007006
DB13944	D007006
DB13944	D002318
DB13944	D020521
DB13944	D014381
DB13949	D007676
DB13952	D014987
DB13952	D011537
DB13952	D004414
DB13952	D014570
DB13952	D053159
DB13954	D003027
DB13954	D007006
DB13956	D003027
DB13956	D007006
DB13956	D011471
DB13959	D001361
DB13959	D044342
DB13959	D003424
DB13959	C536567
DB13959	D000163
DB13959	D002100
DB13959	D002779
DB13959	D064806
DB13959	D003550
DB13961	D015228
DB13961	D009203
DB13961	D009081
DB13964	D006331
DB13964	D001724
DB13968	D001778
DB13968	D006467
DB13968	D006470
DB13968	D011697
DB13968	D012769
DB13973	D006086
DB13975	D007172
DB13979	D010019
DB13985	D018358
DB13985	D018358
DB13987	D018366
DB13995	D019190
DB13995	D004478
DB13995	D006417
DB13995	D004844
DB13995	D054705
DB13995	D001778
DB13995	D013921
DB13995	D006471
DB13998	D006467
DB13998	D014842
DB13998	D005177
DB13999	D006474
DB13999	D006467
DB13999	D003677
DB13999	D006467
DB13999	D006467
DB13999	D006467
DB14001	D014811
DB14001	D000012
DB14001	D030342
DB14001	D002908
DB14001	D002318
DB14001	D002277
DB14002	D002318
DB14002	D002277
DB14002	D001249
DB14002	D001172
DB14002	D000544
DB14002	D005128
DB14002	D002386
DB14002	D011293
DB14002	D009120
DB14003	D014811
DB14003	D000012
DB14003	D030342
DB14003	D002908
DB14003	D002318
DB14003	D002277
DB14005	D054705
DB14006	D019226
DB14006	D006560
DB14006	D013282
DB14006	D006177
DB14011	D009103
DB14011	D009437
DB14011	D009103
DB14012	D063730
DB14012	D001847
DB14019	D009325
DB14019	D002277
DB14019	D009325
DB14019	D014839
DB14033	D014552
DB14033	D011704
DB14033	D011702
DB14033	D003556
DB14033	D005547
DB14033	D008585
DB14033	D014141
DB14033	D003231
DB14033	D009617
DB14033	D002602
DB14033	D014123
DB14033	D008288
DB14039	D008881
DB14040	D008881
DB14041	D008881
DB14042	D008881
DB14042	D003027
DB14048	D006947
DB14050	D015518
DB14050	D005600
DB14112	D007617
DB14112	D007239
DB14112	D012871
DB14112	D002056
DB14112	D007169
DB14112	D002644
DB14112	D004485
DB14112	D014615
DB14112	D007634
DB14112	D007239
DB14126	D006561
DB14132	D009325
DB14146	D059350
DB14146	D017116
DB14183	D017449
DB14184	D017449
DB14185	D012559
DB14185	D011618
DB14186	D017449
DB14187	D017449
DB14188	D017449
DB14189	D017449
DB14190	D017449
DB14191	D017449
DB14193	D017449
DB14194	D017449
DB14195	D017449
DB14196	D017449
DB14197	D017449
DB14198	D017449
DB14199	D017449
DB14200	D017449
DB14201	D003872
DB14473	D006467
DB14473	D006467
DB14473	D014842
DB14478	D002056
DB14488	D018798
DB14489	D018798
DB14490	D018798
DB14491	D018798
DB14498	D007008
DB14499	D007008
DB14500	D011191
DB14500	D007008
DB14500	D020514
DB14500	D001145
DB14500	D000141
DB14500	D000141
DB14500	D007669,D053040
DB14500	C563162
DB14501	D018798
DB14502	D003248
DB14503	D003248
DB14507	D001714
DB14507	D001714
DB14509	D001714
DB14509	D001714
DB14512	D001249
DB14512	D009668
DB14512	D006255
DB14512	D009298
DB14512	D003872
DB14512	D011537
DB14513	D003248
DB14513	D011225
DB14513	D012640
DB14513	D004461
DB14520	D007676
DB14520	D018798
DB14533	D003677
DB14538	D012871
DB14538	D004700
DB14538	D000309
DB14538	D000224
DB14538	D007154
DB14538	D001168
DB14538	D011565
DB14538	D001249
DB14538	C536315
DB14538	D003424
DB14538	C563052
DB14539	D012871
DB14539	D004700
DB14539	D000309
DB14539	D000224
DB14539	D007154
DB14539	D001168
DB14539	D011565
DB14539	D001249
DB14539	C536315
DB14539	D003424
DB14539	C563052
DB14540	D012871
DB14540	D004700
DB14540	D000309
DB14540	D000224
DB14540	D007154
DB14540	D001168
DB14540	D011565
DB14540	D001249
DB14540	C536315
DB14540	D003424
DB14540	C563052
DB14541	D012871
DB14541	D004700
DB14541	D000309
DB14541	D000224
DB14541	D007154
DB14541	D001168
DB14541	D011565
DB14541	D001249
DB14541	C536315
DB14541	D003424
DB14541	C563052
DB14542	D012871
DB14542	D004700
DB14542	D000309
DB14542	D000224
DB14542	D007154
DB14542	D001168
DB14542	D011565
DB14542	D001249
DB14542	C536315
DB14542	D003424
DB14542	C563052
DB14543	D012871
DB14543	D004700
DB14543	D000309
DB14543	D000224
DB14543	D007154
DB14543	D001168
DB14543	D011565
DB14543	D001249
DB14543	C536315
DB14543	D003424
DB14543	C563052
DB14544	D012871
DB14544	D004700
DB14544	D000309
DB14544	D000224
DB14544	D007154
DB14544	D001168
DB14544	D011565
DB14544	D001249
DB14544	C536315
DB14544	D003424
DB14544	C563052
DB14550	C563052
DB14550	D008223
DB14550	D002283
DB14550	D020275
DB14568	D015470
DB14569	D013207
DB14582	D028227
DB14597	D054179
DB14597	D030342
DB14597	D054179
DB14597	C536387
DB14598	D007855
DB14600	D006934
DB14600	D064420
DB14631	D006967
DB14631	D012871
DB14631	D004487
DB14631	D004700
DB14631	D005767
DB14631	D006402
DB14631	D005128
DB14631	D012120
DB14638	D004404
DB14638	D004749,D000562
DB14655	D001943
DB14669	D006967
DB14669	D012871
DB14669	D004700
DB14669	D005767
DB14669	D006402
DB14669	D009422
DB14669	D007674
DB14669	D012120
DB14669	D014235
DB14669	D014390
DB14669	D005184
DB14669	D015210
DB14669	D013716
DB14669	D001172
DB14669	D013585
DB14669	D010003
DB14669	D000506
DB14669	D008179
DB14669	D007627
DB14669	D008010
DB14669	D009450
DB14669	D009335
DB14669	D016460
DB14684	D003248
DB14700	D006467
DB14700	D006467
DB14711	D012899
DB14711	D007239
DB14712	C531816
DB14713	D011115
DB14713	D028227
DB14724	D051359
DB14724	D012734
DB14724	D005334
DB14724	D013163
DB14730	D054198
DB14730	D054198
DB14731	D019337
DB14738	D006467
DB14738	D006467
DB14751	C563867
DB14751	C563867
DB14751	D007333
DB14751	D013577
DB14753	D009181
DB14754	D053207
DB14754	D020181
DB14754	D009290
DB14754	D000402
DB14754	D001049
DB14761	D019142
DB14761	D045169
DB14783	D009103
DB14783	D009103
DB14811	D009101
DB14840	D046152
DB14840	D046152
DB14879	D014552
DB14879	D011704
DB14914	D055956
DB14914	D000544
DB14914	D020208,D000070627
DB14962	D002277
DB14975	D000755
DB14999	D009103
DB14999	D009103
DB14999	D004194
DB15035	D020522
DB15035	D009080
DB15091	D001172
DB15233	D046152
DB15271	D000755
DB15328	D008881
DB15328	D004827
DB15444	D003550
DB15444	D003550
DB15465	D010146
DB15489	D009497
DB15494	D018358
DB15528	D009134
DB15528	D009134
DB15569	D002289
DB15569	D015179
DB15569	D001063
DB15593	D020388
DB15593	D020388
DB15595	D019142
DB15595	D019142
DB15617	D018798
DB15617	D007676
DB15622	D007239
DB15643	D002318
DB15643	D045169
DB15660	D014777
DB15660	D007251
DB15661	D014777
DB15661	D007251
DB15685	D002289
DB15685	D013964
DB15690	D001943
