drugbank_id	category	entrez_gene_id	source	target	edges
DB11567	enzyme	1544	Compound::DB11567	Gene::1544	DRUGBANK::enzyme::Compound:Gene
DB11568	enzyme	1544	Compound::DB11568	Gene::1544	DRUGBANK::enzyme::Compound:Gene
DB11569	target	3605	Compound::DB11569	Gene::3605	DRUGBANK::target::Compound:Gene
DB11571	target	2243	Compound::DB11571	Gene::2243	DRUGBANK::target::Compound:Gene
DB11571	target	2157	Compound::DB11571	Gene::2157	DRUGBANK::target::Compound:Gene
DB11571	target	2153	Compound::DB11571	Gene::2153	DRUGBANK::target::Compound:Gene
DB11571	target	2160	Compound::DB11571	Gene::2160	DRUGBANK::target::Compound:Gene
DB11571	target	2162	Compound::DB11571	Gene::2162	DRUGBANK::target::Compound:Gene
DB11571	target	2165	Compound::DB11571	Gene::2165	DRUGBANK::target::Compound:Gene
DB11571	target	2244	Compound::DB11571	Gene::2244	DRUGBANK::target::Compound:Gene
DB11571	target	2266	Compound::DB11571	Gene::2266	DRUGBANK::target::Compound:Gene
DB11572	target	2243	Compound::DB11572	Gene::2243	DRUGBANK::target::Compound:Gene
DB11572	target	2157	Compound::DB11572	Gene::2157	DRUGBANK::target::Compound:Gene
DB11572	target	2153	Compound::DB11572	Gene::2153	DRUGBANK::target::Compound:Gene
DB11572	target	2244	Compound::DB11572	Gene::2244	DRUGBANK::target::Compound:Gene
DB11572	target	2266	Compound::DB11572	Gene::2266	DRUGBANK::target::Compound:Gene
DB11574	enzyme	1576	Compound::DB11574	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11574	transporter	5243	Compound::DB11574	Gene::5243	DRUGBANK::transporter::Compound:Gene
DB11574	enzyme	1577	Compound::DB11574	Gene::1577	DRUGBANK::enzyme::Compound:Gene
DB11574	enzyme	100861540	Compound::DB11574	Gene::100861540	DRUGBANK::enzyme::Compound:Gene
DB11574	enzyme	1551	Compound::DB11574	Gene::1551	DRUGBANK::enzyme::Compound:Gene
DB11574	enzyme	64816	Compound::DB11574	Gene::64816	DRUGBANK::enzyme::Compound:Gene
DB11575	enzyme	1576	Compound::DB11575	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11575	transporter	5243	Compound::DB11575	Gene::5243	DRUGBANK::transporter::Compound:Gene
DB11575	carrier	213	Compound::DB11575	Gene::213	DRUGBANK::carrier::Compound:Gene
DB11575	transporter	10599	Compound::DB11575	Gene::10599	DRUGBANK::transporter::Compound:Gene
DB11575	transporter	28234	Compound::DB11575	Gene::28234	DRUGBANK::transporter::Compound:Gene
DB11575	carrier	5004	Compound::DB11575	Gene::5004	DRUGBANK::carrier::Compound:Gene
DB11577	target	196	Compound::DB11577	Gene::196	DRUGBANK::target::Compound:Gene
DB11580	target	727	Compound::DB11580	Gene::727	DRUGBANK::target::Compound:Gene
DB11581	enzyme	1576	Compound::DB11581	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11581	transporter	5243	Compound::DB11581	Gene::5243	DRUGBANK::transporter::Compound:Gene
DB11581	transporter	9429	Compound::DB11581	Gene::9429	DRUGBANK::transporter::Compound:Gene
DB11581	transporter	10599	Compound::DB11581	Gene::10599	DRUGBANK::transporter::Compound:Gene
DB11581	target	596	Compound::DB11581	Gene::596	DRUGBANK::target::Compound:Gene
DB11582	target	2741	Compound::DB11582	Gene::2741	DRUGBANK::target::Compound:Gene
DB11582	target	8600	Compound::DB11582	Gene::8600	DRUGBANK::target::Compound:Gene
DB11586	enzyme	1576	Compound::DB11586	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11586	enzyme	1565	Compound::DB11586	Gene::1565	DRUGBANK::enzyme::Compound:Gene
DB11586	enzyme	1559	Compound::DB11586	Gene::1559	DRUGBANK::enzyme::Compound:Gene
DB11586	transporter	5243	Compound::DB11586	Gene::5243	DRUGBANK::transporter::Compound:Gene
DB11586	enzyme	1577	Compound::DB11586	Gene::1577	DRUGBANK::enzyme::Compound:Gene
DB11586	enzyme	1557	Compound::DB11586	Gene::1557	DRUGBANK::enzyme::Compound:Gene
DB11586	transporter	10599	Compound::DB11586	Gene::10599	DRUGBANK::transporter::Compound:Gene
DB11586	transporter	28234	Compound::DB11586	Gene::28234	DRUGBANK::transporter::Compound:Gene
DB11586	enzyme	1548	Compound::DB11586	Gene::1548	DRUGBANK::enzyme::Compound:Gene
DB11586	transporter	11309	Compound::DB11586	Gene::11309	DRUGBANK::transporter::Compound:Gene
DB11586	enzyme	1555	Compound::DB11586	Gene::1555	DRUGBANK::enzyme::Compound:Gene
DB11587	target	154	Compound::DB11587	Gene::154	DRUGBANK::target::Compound:Gene
DB11588	target	4151	Compound::DB11588	Gene::4151	DRUGBANK::target::Compound:Gene
DB11590	carrier	213	Compound::DB11590	Gene::213	DRUGBANK::carrier::Compound:Gene
DB11590	target	4548	Compound::DB11590	Gene::4548	DRUGBANK::target::Compound:Gene
DB11590	target	23657	Compound::DB11590	Gene::23657	DRUGBANK::target::Compound:Gene
DB11590	enzyme	2936	Compound::DB11590	Gene::2936	DRUGBANK::enzyme::Compound:Gene
DB11590	enzyme	2876	Compound::DB11590	Gene::2876	DRUGBANK::enzyme::Compound:Gene
DB11590	target	486	Compound::DB11590	Gene::486	DRUGBANK::target::Compound:Gene
DB11590	enzyme	6648	Compound::DB11590	Gene::6648	DRUGBANK::enzyme::Compound:Gene
DB11590	transporter	3708	Compound::DB11590	Gene::3708	DRUGBANK::transporter::Compound:Gene
DB11591	transporter	11309	Compound::DB11591	Gene::11309	DRUGBANK::transporter::Compound:Gene
DB11591	transporter	6579	Compound::DB11591	Gene::6579	DRUGBANK::transporter::Compound:Gene
DB11591	target	3269	Compound::DB11591	Gene::3269	DRUGBANK::target::Compound:Gene
DB11591	transporter	340273	Compound::DB11591	Gene::340273	DRUGBANK::transporter::Compound:Gene
DB11595	target	29126	Compound::DB11595	Gene::29126	DRUGBANK::target::Compound:Gene
DB11596	target	12933205	Compound::DB11596	Gene::12933205	DRUGBANK::target::Compound:Gene
DB11596	target	944790	Compound::DB11596	Gene::944790	DRUGBANK::target::Compound:Gene
DB11596	target	1025638	Compound::DB11596	Gene::1025638	DRUGBANK::target::Compound:Gene
DB11596	target	1079037	Compound::DB11596	Gene::1079037	DRUGBANK::target::Compound:Gene
DB11598	target	462	Compound::DB11598	Gene::462	DRUGBANK::target::Compound:Gene
DB11601	target	7097	Compound::DB11601	Gene::7097	DRUGBANK::target::Compound:Gene
DB11605	target	5465	Compound::DB11605	Gene::5465	DRUGBANK::target::Compound:Gene
DB11605	target	9971	Compound::DB11605	Gene::9971	DRUGBANK::target::Compound:Gene
DB11605	target	8856	Compound::DB11605	Gene::8856	DRUGBANK::target::Compound:Gene
DB11606	target	7450	Compound::DB11606	Gene::7450	DRUGBANK::target::Compound:Gene
DB11607	target	7450	Compound::DB11607	Gene::7450	DRUGBANK::target::Compound:Gene
DB11611	enzyme	1559	Compound::DB11611	Gene::1559	DRUGBANK::enzyme::Compound:Gene
DB11611	target	3683	Compound::DB11611	Gene::3683	DRUGBANK::target::Compound:Gene
DB11611	transporter	11309	Compound::DB11611	Gene::11309	DRUGBANK::transporter::Compound:Gene
DB11611	transporter	6579	Compound::DB11611	Gene::6579	DRUGBANK::transporter::Compound:Gene
DB11613	enzyme	1576	Compound::DB11613	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11613	transporter	5243	Compound::DB11613	Gene::5243	DRUGBANK::transporter::Compound:Gene
DB11613	transporter	9429	Compound::DB11613	Gene::9429	DRUGBANK::transporter::Compound:Gene
DB11613	transporter	10599	Compound::DB11613	Gene::10599	DRUGBANK::transporter::Compound:Gene
DB11613	transporter	28234	Compound::DB11613	Gene::28234	DRUGBANK::transporter::Compound:Gene
DB11613	enzyme	1558	Compound::DB11613	Gene::1558	DRUGBANK::enzyme::Compound:Gene
DB11613	transporter	11309	Compound::DB11613	Gene::11309	DRUGBANK::transporter::Compound:Gene
DB11613	enzyme	1555	Compound::DB11613	Gene::1555	DRUGBANK::enzyme::Compound:Gene
DB11614	enzyme	1576	Compound::DB11614	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11614	enzyme	1565	Compound::DB11614	Gene::1565	DRUGBANK::enzyme::Compound:Gene
DB11614	enzyme	1559	Compound::DB11614	Gene::1559	DRUGBANK::enzyme::Compound:Gene
DB11614	enzyme	1557	Compound::DB11614	Gene::1557	DRUGBANK::enzyme::Compound:Gene
DB11614	target	3269	Compound::DB11614	Gene::3269	DRUGBANK::target::Compound:Gene
DB11614	target	5724	Compound::DB11614	Gene::5724	DRUGBANK::target::Compound:Gene
DB11619	target	2798	Compound::DB11619	Gene::2798	DRUGBANK::target::Compound:Gene
DB11619	enzyme	1576	Compound::DB11619	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11619	target	6462	Compound::DB11619	Gene::6462	DRUGBANK::target::Compound:Gene
DB11619	target	2908	Compound::DB11619	Gene::2908	DRUGBANK::target::Compound:Gene
DB11619	target	2099	Compound::DB11619	Gene::2099	DRUGBANK::target::Compound:Gene
DB11619	target	367	Compound::DB11619	Gene::367	DRUGBANK::target::Compound:Gene
DB11619	target	5241	Compound::DB11619	Gene::5241	DRUGBANK::target::Compound:Gene
DB11623	target	4311	Compound::DB11623	Gene::4311	DRUGBANK::target::Compound:Gene
DB11626	target	7133	Compound::DB11626	Gene::7133	DRUGBANK::target::Compound:Gene
DB11626	target	7132	Compound::DB11626	Gene::7132	DRUGBANK::target::Compound:Gene
DB11632	enzyme	1557	Compound::DB11632	Gene::1557	DRUGBANK::enzyme::Compound:Gene
DB11632	target	1312	Compound::DB11632	Gene::1312	DRUGBANK::target::Compound:Gene
DB11632	enzyme	1558	Compound::DB11632	Gene::1558	DRUGBANK::enzyme::Compound:Gene
DB11633	enzyme	1576	Compound::DB11633	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11633	enzyme	1565	Compound::DB11633	Gene::1565	DRUGBANK::enzyme::Compound:Gene
DB11633	enzyme	1559	Compound::DB11633	Gene::1559	DRUGBANK::enzyme::Compound:Gene
DB11633	transporter	5243	Compound::DB11633	Gene::5243	DRUGBANK::transporter::Compound:Gene
DB11633	enzyme	1577	Compound::DB11633	Gene::1577	DRUGBANK::enzyme::Compound:Gene
DB11633	enzyme	1557	Compound::DB11633	Gene::1557	DRUGBANK::enzyme::Compound:Gene
DB11633	transporter	9429	Compound::DB11633	Gene::9429	DRUGBANK::transporter::Compound:Gene
DB11633	transporter	6582	Compound::DB11633	Gene::6582	DRUGBANK::transporter::Compound:Gene
DB11633	enzyme	1558	Compound::DB11633	Gene::1558	DRUGBANK::enzyme::Compound:Gene
DB11633	target	3757	Compound::DB11633	Gene::3757	DRUGBANK::target::Compound:Gene
DB11633	enzyme	1555	Compound::DB11633	Gene::1555	DRUGBANK::enzyme::Compound:Gene
DB11633	target	6331	Compound::DB11633	Gene::6331	DRUGBANK::target::Compound:Gene
DB11633	enzyme	54576	Compound::DB11633	Gene::54576	DRUGBANK::enzyme::Compound:Gene
DB11633	enzyme	54600	Compound::DB11633	Gene::54600	DRUGBANK::enzyme::Compound:Gene
DB11633	target	3767	Compound::DB11633	Gene::3767	DRUGBANK::target::Compound:Gene
DB11633	target	775	Compound::DB11633	Gene::775	DRUGBANK::target::Compound:Gene
DB11633	target	3752	Compound::DB11633	Gene::3752	DRUGBANK::target::Compound:Gene
DB11633	target	3763	Compound::DB11633	Gene::3763	DRUGBANK::target::Compound:Gene
DB11633	target	3765	Compound::DB11633	Gene::3765	DRUGBANK::target::Compound:Gene
DB11633	target	2887532	Compound::DB11633	Gene::2887532	DRUGBANK::target::Compound:Gene
DB11633	target	3784	Compound::DB11633	Gene::3784	DRUGBANK::target::Compound:Gene
DB11633	target	3741	Compound::DB11633	Gene::3741	DRUGBANK::target::Compound:Gene
DB11635	enzyme	1576	Compound::DB11635	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11635	target	5243	Compound::DB11635	Gene::5243	DRUGBANK::target::Compound:Gene
DB11635	transporter	949	Compound::DB11635	Gene::949	DRUGBANK::transporter::Compound:Gene
DB11635	transporter	284904	Compound::DB11635	Gene::284904	DRUGBANK::transporter::Compound:Gene
DB11635	transporter	266629	Compound::DB11635	Gene::266629	DRUGBANK::transporter::Compound:Gene
DB11635	transporter	23541	Compound::DB11635	Gene::23541	DRUGBANK::transporter::Compound:Gene
DB11635	transporter	7274	Compound::DB11635	Gene::7274	DRUGBANK::transporter::Compound:Gene
DB11635	transporter	19	Compound::DB11635	Gene::19	DRUGBANK::transporter::Compound:Gene
DB11635	transporter	29881	Compound::DB11635	Gene::29881	DRUGBANK::transporter::Compound:Gene
DB11635	enzyme	8529	Compound::DB11635	Gene::8529	DRUGBANK::enzyme::Compound:Gene
DB11635	transporter	55911	Compound::DB11635	Gene::55911	DRUGBANK::transporter::Compound:Gene
DB11635	transporter	64240	Compound::DB11635	Gene::64240	DRUGBANK::transporter::Compound:Gene
DB11635	transporter	64241	Compound::DB11635	Gene::64241	DRUGBANK::transporter::Compound:Gene
DB11636	enzyme	1576	Compound::DB11636	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11637	enzyme	1576	Compound::DB11637	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB11637	carrier	213	Compound::DB11637	Gene::213	DRUGBANK::carrier::Compound:Gene
DB11637	carrier	5004	Compound::DB11637	Gene::5004	DRUGBANK::carrier::Compound:Gene
DB11637	enzyme	887496	Compound::DB11637	Gene::887496	DRUGBANK::enzyme::Compound:Gene
DB11638	enzyme	1565	Compound::DB11638	Gene::1565	DRUGBANK::enzyme::Compound:Gene
DB11638	target	302	Compound::DB11638	Gene::302	DRUGBANK::target::Compound:Gene
DB11638	target	213	Compound::DB11638	Gene::213	DRUGBANK::target::Compound:Gene
DB11638	target	5478	Compound::DB11638	Gene::5478	DRUGBANK::target::Compound:Gene
DB11638	enzyme	1557	Compound::DB11638	Gene::1557	DRUGBANK::enzyme::Compound:Gene
DB11638	target	6472	Compound::DB11638	Gene::6472	DRUGBANK::target::Compound:Gene
DB11638	target	5315	Compound::DB11638	Gene::5315	DRUGBANK::target::Compound:Gene
DB11638	target	3939	Compound::DB11638	Gene::3939	DRUGBANK::target::Compound:Gene
DB11638	target	3945	Compound::DB11638	Gene::3945	DRUGBANK::target::Compound:Gene
DB11638	target	4190	Compound::DB11638	Gene::4190	DRUGBANK::target::Compound:Gene
DB11638	target	26330	Compound::DB11638	Gene::26330	DRUGBANK::target::Compound:Gene
DB11638	target	2597	Compound::DB11638	Gene::2597	DRUGBANK::target::Compound:Gene
DB11638	target	501	Compound::DB11638	Gene::501	DRUGBANK::target::Compound:Gene
DB11638	enzyme	54600	Compound::DB11638	Gene::54600	DRUGBANK::enzyme::Compound:Gene
DB11638	enzyme	7364	Compound::DB11638	Gene::7364	DRUGBANK::enzyme::Compound:Gene
DB11638	target	203068	Compound::DB11638	Gene::203068	DRUGBANK::target::Compound:Gene
DB11638	target	7846	Compound::DB11638	Gene::7846	DRUGBANK::target::Compound:Gene
DB11638	target	5230	Compound::DB11638	Gene::5230	DRUGBANK::target::Compound:Gene
DB11638	target	54205	Compound::DB11638	Gene::54205	DRUGBANK::target::Compound:Gene
DB11638	target	4134	Compound::DB11638	Gene::4134	DRUGBANK::target::Compound:Gene
DB11638	target	3312	Compound::DB11638	Gene::3312	DRUGBANK::target::Compound:Gene
DB11638	target	831	Compound::DB11638	Gene::831	DRUGBANK::target::Compound:Gene
DB11638	target	226	Compound::DB11638	Gene::226	DRUGBANK::target::Compound:Gene
DB11638	target	1915	Compound::DB11638	Gene::1915	DRUGBANK::target::Compound:Gene
DB11638	target	2023	Compound::DB11638	Gene::2023	DRUGBANK::target::Compound:Gene
DB11638	target	5034	Compound::DB11638	Gene::5034	DRUGBANK::target::Compound:Gene
DB11638	target	5052	Compound::DB11638	Gene::5052	DRUGBANK::target::Compound:Gene
DB11638	target	7167	Compound::DB11638	Gene::7167	DRUGBANK::target::Compound:Gene
DB11638	target	1832	Compound::DB11638	Gene::1832	DRUGBANK::target::Compound:Gene
DB11638	target	10382	Compound::DB11638	Gene::10382	DRUGBANK::target::Compound:Gene
DB11638	target	2821	Compound::DB11638	Gene::2821	DRUGBANK::target::Compound:Gene
DB11638	target	7919	Compound::DB11638	Gene::7919	DRUGBANK::target::Compound:Gene
DB11638	target	6147	Compound::DB11638	Gene::6147	DRUGBANK::target::Compound:Gene
DB11638	target	8570	Compound::DB11638	Gene::8570	DRUGBANK::target::Compound:Gene
DB11638	target	2539	Compound::DB11638	Gene::2539	DRUGBANK::target::Compound:Gene
DB11638	target	3956	Compound::DB11638	Gene::3956	DRUGBANK::target::Compound:Gene
DB11638	target	812947	Compound::DB11638	Gene::812947	DRUGBANK::target::Compound:Gene
DB11638	target	1072	Compound::DB11638	Gene::1072	DRUGBANK::target::Compound:Gene
DB11638	target	498	Compound::DB11638	Gene::498	DRUGBANK::target::Compound:Gene
DB11638	target	7203	Compound::DB11638	Gene::7203	DRUGBANK::target::Compound:Gene
DB11638	target	84617	Compound::DB11638	Gene::84617	DRUGBANK::target::Compound:Gene
DB11638	target	3315	Compound::DB11638	Gene::3315	DRUGBANK::target::Compound:Gene
DB11638	target	5216	Compound::DB11638	Gene::5216	DRUGBANK::target::Compound:Gene
DB11638	target	71	Compound::DB11638	Gene::71	DRUGBANK::target::Compound:Gene
DB11638	target	3181	Compound::DB11638	Gene::3181	DRUGBANK::target::Compound:Gene
DB11638	target	6421	Compound::DB11638	Gene::6421	DRUGBANK::target::Compound:Gene
DB11638	target	1192	Compound::DB11638	Gene::1192	DRUGBANK::target::Compound:Gene
DB11638	target	5223	Compound::DB11638	Gene::5223	DRUGBANK::target::Compound:Gene
DB11638	target	10632	Compound::DB11638	Gene::10632	DRUGBANK::target::Compound:Gene
DB11638	target	539	Compound::DB11638	Gene::539	DRUGBANK::target::Compound:Gene
DB11638	target	1465	Compound::DB11638	Gene::1465	DRUGBANK::target::Compound:Gene
DB11638	target	1808	Compound::DB11638	Gene::1808	DRUGBANK::target::Compound:Gene
DB11638	target	2316	Compound::DB11638	Gene::2316	DRUGBANK::target::Compound:Gene
DB11638	target	79068	Compound::DB11638	Gene::79068	DRUGBANK::target::Compound:Gene
DB11638	target	3184	Compound::DB11638	Gene::3184	DRUGBANK::target::Compound:Gene
DB11638	target	3190	Compound::DB11638	Gene::3190	DRUGBANK::target::Compound:Gene
DB11638	target	50809	Compound::DB11638	Gene::50809	DRUGBANK::target::Compound:Gene
DB11638	target	8826	Compound::DB11638	Gene::8826	DRUGBANK::target::Compound:Gene
DB11638	target	9520	Compound::DB11638	Gene::9520	DRUGBANK::target::Compound:Gene
DB11638	target	6134	Compound::DB11638	Gene::6134	DRUGBANK::target::Compound:Gene
DB11638	target	9045	Compound::DB11638	Gene::9045	DRUGBANK::target::Compound:Gene
DB11638	target	6141	Compound::DB11638	Gene::6141	DRUGBANK::target::Compound:Gene
DB11638	target	11224	Compound::DB11638	Gene::11224	DRUGBANK::target::Compound:Gene
DB11638	target	6124	Compound::DB11638	Gene::6124	DRUGBANK::target::Compound:Gene
DB11638	target	6207	Compound::DB11638	Gene::6207	DRUGBANK::target::Compound:Gene
DB11638	target	6218	Compound::DB11638	Gene::6218	DRUGBANK::target::Compound:Gene
DB11638	target	6222	Compound::DB11638	Gene::6222	DRUGBANK::target::Compound:Gene
DB11638	target	6223	Compound::DB11638	Gene::6223	DRUGBANK::target::Compound:Gene
DB11638	target	6234	Compound::DB11638	Gene::6234	DRUGBANK::target::Compound:Gene
DB11638	target	6193	Compound::DB11638	Gene::6193	DRUGBANK::target::Compound:Gene
DB11638	target	6194	Compound::DB11638	Gene::6194	DRUGBANK::target::Compound:Gene
DB11638	target	6202	Compound::DB11638	Gene::6202	DRUGBANK::target::Compound:Gene
DB11638	target	6203	Compound::DB11638	Gene::6203	DRUGBANK::target::Compound:Gene
DB11638	target	7536	Compound::DB11638	Gene::7536	DRUGBANK::target::Compound:Gene
DB11638	target	6633	Compound::DB11638	Gene::6633	DRUGBANK::target::Compound:Gene
DB11638	target	6727	Compound::DB11638	Gene::6727	DRUGBANK::target::Compound:Gene
DB11638	target	6429	Compound::DB11638	Gene::6429	DRUGBANK::target::Compound:Gene
DB11638	target	6876	Compound::DB11638	Gene::6876	DRUGBANK::target::Compound:Gene
DB11638	target	8407	Compound::DB11638	Gene::8407	DRUGBANK::target::Compound:Gene
DB11638	target	7168	Compound::DB11638	Gene::7168	DRUGBANK::target::Compound:Gene
DB11638	target	7431	Compound::DB11638	Gene::7431	DRUGBANK::target::Compound:Gene
DB11638	target	7791	Compound::DB11638	Gene::7791	DRUGBANK::target::Compound:Gene
DB11638	target	4627	Compound::DB11638	Gene::4627	DRUGBANK::target::Compound:Gene
DB11638	target	1655	Compound::DB11638	Gene::1655	DRUGBANK::target::Compound:Gene
DB11638	target	4869	Compound::DB11638	Gene::4869	DRUGBANK::target::Compound:Gene
DB11638	target	812831	Compound::DB11638	Gene::812831	DRUGBANK::target::Compound:Gene
DB11638	target	3885911	Compound::DB11638	Gene::3885911	DRUGBANK::target::Compound:Gene
